timestamp;numberOfPackets;packetsTotalSize;packetsMean
921209760;137;14981;109.35036496350365
921209820;295;23370;79.22033898305085
921209880;123;8311;67.5691056910569
921209940;355;21888;61.65633802816902
921210000;32;2710;84.6875
921210060;193;12671;65.65284974093264
921210120;66;4941;74.86363636363636
921210180;26;2371;91.1923076923077
921210240;243;15352;63.17695473251029
921210300;239;14980;62.67782426778243
921210360;237;15292;64.52320675105486
921210420;26;2208;84.92307692307692
921210480;26;2353;90.5
921210540;32;2913;91.03125
921210600;669;64670;96.66666666666667
921210660;276;19521;70.72826086956522
921210720;305;27137;88.97377049180328
921210780;389;23902;61.44473007712082
921210840;32;2901;90.65625
921210900;28;2302;82.21428571428571
921210960;31;2918;94.12903225806451
921211020;43;3502;81.44186046511628
921211080;246;15550;63.21138211382114
921211140;43;3700;86.04651162790698
921211200;249;15883;63.78714859437751
921211260;28;2310;82.5
921211320;28;2470;88.21428571428571
921211380;225;14140;62.84444444444444
921211440;246;16036;65.1869918699187
921211500;21;1840;87.61904761904762
921211560;296;22290;75.30405405405405
921211620;105;11346;108.05714285714286
921211680;29;2556;88.13793103448276
921211740;27;2208;81.77777777777777
921211800;241;15472;64.19917012448133
921211860;83;5807;69.96385542168674
921211920;27;2314;85.70370370370371
921211980;41;3296;80.39024390243902
921212040;59;4360;73.89830508474576
921212100;35;2740;78.28571428571429
921212160;118;8240;69.83050847457628
921212220;30;2470;82.33333333333333
921212280;47;4430;94.25531914893617
921212340;39;3401;87.2051282051282
921212400;82;22555;275.0609756097561
921212460;69;8717;126.33333333333333
921212520;124;14477;116.75
921212580;95;6414;67.51578947368421
921212640;69;5748;83.30434782608695
921212700;27;2323;86.03703703703704
921212760;44;3622;82.31818181818181
921212820;23;2020;87.82608695652173
921212880;108;34984;323.9259259259259
921212940;31;2649;85.45161290322581
921213000;37;3175;85.8108108108108
921213060;909;393493;432.8855885588559
921213120;301;190159;631.7574750830565
921213180;32;2500;78.125
921213240;218;102095;468.3256880733945
921213300;264;56015;212.1780303030303
921213360;530;168241;317.4358490566038
921213420;205;19052;92.93658536585366
921213480;379;147717;389.754617414248
921213540;112;36346;324.51785714285717
921213600;291;47539;163.36426116838487
921213660;118;17501;148.3135593220339
921213720;90;18567;206.3
921213780;546;150483;275.6098901098901
921213840;48;4875;101.5625
921213900;49;3570;72.85714285714286
921213960;883;302002;342.0181200453001
921214020;237;92445;390.0632911392405
921214080;474;166743;351.77848101265823
921214140;473;187256;395.89006342494713
921214200;611;168117;275.1505728314239
921214260;246;70301;285.7764227642276
921214320;681;252844;371.2834067547724
921214380;290;148686;512.7103448275863
921214440;856;230249;268.98247663551405
921214500;846;311539;368.24940898345153
921214560;836;269592;322.47846889952154
921214620;378;97869;258.91269841269843
921214680;76;7338;96.55263157894737
921214740;764;267802;350.5261780104712
921214800;159;44902;282.4025157232704
921214860;23;2020;87.82608695652173
921214920;422;204450;484.478672985782
921214980;147;47675;324.31972789115645
921215040;534;167317;313.32771535580525
921215100;1004;364326;362.87450199203187
921215160;552;153261;277.6467391304348
921215220;474;161345;340.3902953586498
921215280;935;398303;425.99251336898396
921215340;83;8035;96.80722891566265
921215400;1024;327836;320.15234375
921215460;133;39553;297.390977443609
921215520;1111;395283;355.7902790279028
921215580;485;159712;329.3030927835052
921215640;559;160079;286.36672629695886
921215700;452;172807;382.31637168141594
921215760;302;19659;65.09602649006622
921215820;164;51261;312.5670731707317
921215880;1293;356270;275.5375096674401
921215940;637;149397;234.53218210361067
921216000;138;51702;374.6521739130435
921216060;522;237872;455.69348659003833
921216120;768;309894;403.5078125
921216180;23;2020;87.82608695652173
921216240;387;163700;422.99741602067184
921216300;144;71064;493.5
921216360;110;21746;197.6909090909091
921216420;1063;342261;321.97648165569143
921216480;792;322577;407.2941919191919
921216540;479;193673;404.32776617954073
921216600;47;4838;102.93617021276596
921216660;133;25830;194.21052631578948
921216720;394;111250;282.3604060913706
921216780;308;35430;115.03246753246754
921216840;426;135647;318.4201877934272
921216900;241;118901;493.3651452282158
921216960;830;204221;246.04939759036145
921217020;86;10043;116.77906976744185
921217080;517;209305;404.8452611218569
921217140;349;145854;417.91977077363896
921217200;883;252591;286.0600226500566
921217260;349;126353;362.0429799426934
921217320;247;50358;203.87854251012146
921217380;110;7480;68
921217440;483;115675;239.4927536231884
921217500;190;52037;273.87894736842105
921217560;362;56912;157.21546961325967
921217620;491;169680;345.58044806517313
921217680;52;18593;357.5576923076923
921217740;58;4901;84.5
921217800;428;50416;117.79439252336448
921217860;96;11098;115.60416666666667
921217920;98;12722;129.81632653061226
921217980;27;2383;88.25925925925925
921218040;55;4378;79.6
921218100;136;8818;64.83823529411765
921218160;27;2678;99.18518518518519
921218220;149;10032;67.32885906040268
921218280;95;6483;68.2421052631579
921218340;64;4680;73.125
921218400;35;2902;82.91428571428571
921218460;45;3429;76.2
921218520;24;2170;90.41666666666667
921218580;30;2607;86.9
921218640;59;4795;81.27118644067797
921218700;141;9025;64.00709219858156
921218760;95;10049;105.77894736842106
921218820;71;8767;123.47887323943662
921218880;164;12447;75.89634146341463
921218940;99;8112;81.93939393939394
921219000;30;2731;91.03333333333333
921219060;32;2870;89.6875
921219120;30;2494;83.13333333333334
921219180;40;3181;79.525
921219240;67;5002;74.65671641791045
921219300;31;2641;85.19354838709677
921219360;100;6866;68.66
921219420;73;7214;98.82191780821918
921219480;31;2815;90.80645161290323
921219540;34;3093;90.97058823529412
921219600;99;6731;67.98989898989899
921219660;161;13541;84.1055900621118
921219720;88;9891;112.39772727272727
921219780;219;13825;63.12785388127854
921219840;33;2919;88.45454545454545
921219900;73;5161;70.6986301369863
921219960;119;8289;69.65546218487395
921220020;51;3826;75.01960784313725
921220080;30;2671;89.03333333333333
921220140;33;2610;79.0909090909091
921220200;214;14128;66.01869158878505
921220260;166;11182;67.36144578313252
921220320;30;2731;91.03333333333333
921220380;53;3764;71.01886792452831
921220440;38;3505;92.23684210526316
921220500;58;7084;122.13793103448276
921220560;137;15239;111.23357664233576
921220620;102;10743;105.32352941176471
921220680;56;4934;88.10714285714286
921220740;96;11223;116.90625
921220800;46;8583;186.58695652173913
921220860;26;2387;91.8076923076923
921220920;82;22815;278.2317073170732
921220980;29;2326;80.20689655172414
921221040;116;7942;68.46551724137932
921221100;29;2380;82.06896551724138
921221160;30;2671;89.03333333333333
921221220;47;3460;73.61702127659575
921221280;30;2731;91.03333333333333
921221340;35;2942;84.05714285714286
921221400;395;48371;122.45822784810126
921221460;93;11402;122.60215053763442
921221520;94;12211;129.90425531914894
921221580;25;2080;83.2
921221640;33;3094;93.75757575757575
921221700;27;2224;82.37037037037037
921221760;36;3586;99.61111111111111
921221820;23;2020;87.82608695652173
921221880;30;2671;89.03333333333333
921221940;29;2388;82.34482758620689
921222000;34;2911;85.61764705882354
921222060;27;2224;82.37037037037037
921222120;262;20797;79.37786259541984
921222180;26;2208;84.92307692307692
921222240;37;3415;92.29729729729729
921222300;21;1840;87.61904761904762
921222360;115;14462;125.75652173913043
921222420;95;13044;137.30526315789473
921222480;34;3009;88.5
921222540;33;2550;77.27272727272727
921222600;32;2851;89.09375
921222660;26;2528;97.23076923076923
921222720;28;2611;93.25
921222780;23;2020;87.82608695652173
921222840;36;3073;85.36111111111111
921222900;32;2568;80.25
921222960;30;2671;89.03333333333333
921223020;27;2260;83.70370370370371
921223080;29;2794;96.34482758620689
921223140;34;2934;86.29411764705883
921223200;40;3436;85.9
921223260;93;9940;106.88172043010752
921223320;109;13352;122.4954128440367
921223380;22;1926;87.54545454545455
921223440;32;2710;84.6875
921223500;26;2311;88.88461538461539
921223560;33;3080;93.33333333333333
921223620;26;2323;89.34615384615384
921223680;30;2572;85.73333333333333
921223740;34;2855;83.97058823529412
921223800;33;2953;89.48484848484848
921223860;23;2020;87.82608695652173
921223920;30;2671;89.03333333333333
921223980;25;2122;84.88
921224040;37;3337;90.1891891891892
921224100;59;7269;123.20338983050847
921224160;142;18370;129.3661971830986
921224220;104;14214;136.67307692307693
921224280;34;3094;91
921224340;31;2490;80.3225806451613
921224400;37;3159;85.37837837837837
921224460;26;2468;94.92307692307692
921224520;30;2944;98.13333333333334
921224580;21;1840;87.61904761904762
921224640;29;2407;83
921224700;31;2482;80.06451612903226
921224760;43;3483;81
921224820;23;2020;87.82608695652173
921224880;32;2791;87.21875
921224940;32;2832;88.5
921225000;393;48191;122.6234096692112
921225060;91;9606;105.56043956043956
921225120;94;10612;112.8936170212766
921225180;26;2226;85.61538461538461
921225240;29;2794;96.34482758620689
921225300;27;2260;83.70370370370371
921225360;35;3341;95.45714285714286
921225420;39;2902;74.41025641025641
921225480;36;3055;84.86111111111111
921225540;31;2564;82.70967741935483
921225600;36;3091;85.86111111111111
921225660;21;1840;87.61904761904762
921225720;34;2971;87.38235294117646
921225780;27;2242;83.03703703703704
921225840;41;3637;88.70731707317073
921225900;21;1840;87.61904761904762
921225960;113;13683;121.08849557522124
921226020;91;14545;159.83516483516485
921226080;27;2436;90.22222222222223
921226140;41;3213;78.36585365853658
921226200;26;2290;88.07692307692308
921226260;32;3029;94.65625
921226320;26;2350;90.38461538461539
921226380;25;2281;91.24
921226440;25;2256;90.24
921226500;41;3205;78.17073170731707
921226560;29;2560;88.27586206896552
921226620;29;2503;86.3103448275862
921226680;27;2593;96.03703703703704
921226740;37;3299;89.16216216216216
921226800;26;2350;90.38461538461539
921226860;96;8724;90.875
921226920;89;10255;115.2247191011236
921226980;25;2122;84.88
921227040;33;2919;88.45454545454545
921227100;23;2020;87.82608695652173
921227160;29;2798;96.48275862068965
921227220;29;2521;86.93103448275862
921227280;30;2731;91.03333333333333
921227340;32;2558;79.9375
921227400;35;3154;90.11428571428571
921227460;23;2020;87.82608695652173
921227520;30;2731;91.03333333333333
921227580;30;2470;82.33333333333333
921227640;37;3556;96.10810810810811
921227700;65;7458;114.73846153846154
921227760;161;20758;128.93167701863354
921227820;102;13726;134.5686274509804
921227880;26;2290;88.07692307692308
921227940;35;2889;82.54285714285714
921228000;28;2470;88.21428571428571
921228060;33;2938;89.03030303030303
921228120;29;2794;96.34482758620689
921228180;23;2101;91.34782608695652
921228240;26;2350;90.38461538461539
921228300;35;2740;78.28571428571429
921228360;30;2653;88.43333333333334
921228420;31;2464;79.48387096774194
921228480;33;3078;93.27272727272727
921228540;32;2832;88.5
921228600;396;48461;122.37626262626263
921228660;97;11712;120.74226804123711
921228720;92;11587;125.94565217391305
921228780;25;2044;81.76
921228840;32;3000;93.75
921228900;23;2020;87.82608695652173
921228960;31;2819;90.93548387096774
921229020;30;2581;86.03333333333333
921229080;25;2230;89.2
921229140;37;3114;84.16216216216216
921229200;32;2736;85.5
921229260;33;2743;83.12121212121212
921229320;26;2290;88.07692307692308
921229380;25;2140;85.6
921229440;37;3415;92.29729729729729
921229500;21;1840;87.61904761904762
921229560;126;15604;123.84126984126983
921229620;92;12690;137.93478260869566
921229680;26;2350;90.38461538461539
921229740;35;2829;80.82857142857142
921229800;24;2170;90.41666666666667
921229860;24;2267;94.45833333333333
921229920;38;3157;83.07894736842105
921229980;26;2208;84.92307692307692
921230040;28;2551;91.10714285714286
921230100;35;2881;82.31428571428572
921230160;28;2611;93.25
921230220;27;2260;83.70370370370371
921230280;27;2515;93.14814814814815
921230340;38;3315;87.23684210526316
921230400;29;2556;88.13793103448276
921230460;94;11959;127.22340425531915
921230520;74;7578;102.4054054054054
921230580;23;2020;87.82608695652173
921230640;35;3124;89.25714285714285
921230700;25;2062;82.48
921230760;30;2884;96.13333333333334
921230820;25;2140;85.6
921230880;28;2470;88.21428571428571
921230940;31;2649;85.45161290322581
921231000;35;3136;89.6
921231060;29;2503;86.3103448275862
921231120;26;2350;90.38461538461539
921231180;32;2709;84.65625
921231240;31;2854;92.06451612903226
921231300;56;7063;126.125
921231360;145;16688;115.0896551724138
921231420;67;6524;97.3731343283582
921231480;28;2611;93.25
921231540;35;2712;77.48571428571428
921231600;37;3177;85.86486486486487
921231660;22;2087;94.86363636363636
921231720;26;2503;96.26923076923077
921231780;29;2521;86.93103448275862
921231840;30;2554;85.13333333333334
921231900;37;3142;84.91891891891892
921231960;27;2376;88
921232020;23;2020;87.82608695652173
921232080;32;2851;89.09375
921232140;32;2772;86.625
921232200;401;48599;121.19451371571073
921232260;112;12897;115.15178571428571
921232320;69;9038;130.9855072463768
921232380;23;2020;87.82608695652173
921232440;32;2919;91.21875
921232500;29;2521;86.93103448275862
921232560;31;2801;90.35483870967742
921232620;27;2341;86.70370370370371
921232680;24;2170;90.41666666666667
921232740;31;2564;82.70967741935483
921232800;40;3454;86.35
921232860;25;2140;85.6
921232920;33;2958;89.63636363636364
921232980;25;2140;85.6
921233040;39;3676;94.25641025641026
921233100;23;2020;87.82608695652173
921233160;99;10404;105.0909090909091
921233220;68;7505;110.36764705882354
921233280;30;2554;85.13333333333334
921233340;37;3009;81.32432432432432
921233400;28;2452;87.57142857142857
921233460;24;2267;94.45833333333333
921233520;30;2731;91.03333333333333
921233580;21;1780;84.76190476190476
921233640;39;3201;82.07692307692308
921233700;31;2500;80.64516129032258
921233760;37;3286;88.8108108108108
921233820;23;2020;87.82608695652173
921233880;25;2413;96.52
921233940;38;3333;87.71052631578948
921234000;29;2556;88.13793103448276
921234060;120;16077;133.975
921234120;68;7830;115.1470588235294
921234180;21;1840;87.61904761904762
921234240;30;2731;91.03333333333333
921234300;26;2226;85.61538461538461
921234360;33;3098;93.87878787878788
921234420;29;2344;80.82758620689656
921234480;34;2935;86.32352941176471
921234540;24;2028;84.5
921234600;33;2953;89.48484848484848
921234660;25;2221;88.84
921234720;28;2551;91.10714285714286
921234780;30;2452;81.73333333333333
921234840;35;3217;91.91428571428571
921234900;55;6930;126
921234960;141;16468;116.79432624113475
921235020;82;12032;146.73170731707316
921235080;34;2812;82.70588235294117
921235140;31;2430;78.38709677419355
921235200;32;2833;88.53125
921235260;25;2353;94.12
921235320;31;2974;95.93548387096774
921235380;25;2140;85.6
921235440;28;2470;88.21428571428571
921235500;35;2803;80.08571428571429
921235560;30;2713;90.43333333333334
921235620;21;1921;91.47619047619048
921235680;27;2436;90.22222222222223
921235740;36;3054;84.83333333333333
921235800;396;48401;122.22474747474747
921235860;98;12017;122.62244897959184
921235920;93;12900;138.70967741935485
921235980;25;2122;84.88
921236040;35;3055;87.28571428571429
921236100;26;2307;88.73076923076923
921236160;29;2717;93.6896551724138
921236220;25;2140;85.6
921236280;30;2731;91.03333333333333
921236340;33;2592;78.54545454545455
921243600;1802;202708;112.49056603773585
921243660;3348;457929;136.7768817204301
921243720;604;76763;127.09105960264901
921243780;585;208819;356.9555555555556
921243840;1144;249437;218.03933566433565
921243900;76;7718;101.55263157894737
921243960;30;2590;86.33333333333333
921244020;730;100358;137.47671232876712
921244080;199;20261;101.8140703517588
921244140;217;34694;159.88018433179724
921244200;2615;2493715;953.6195028680688
921244260;51;7972;156.31372549019608
921244320;1000;386865;386.865
921244380;1169;224703;192.2181351582549
921244440;764;70706;92.54712041884817
921244500;2457;483462;196.76923076923077
921244560;184;73812;401.1521739130435
921244620;1479;221792;149.9607843137255
921244680;688;223786;325.2703488372093
921244740;244;108223;443.53688524590166
921244800;928;152377;164.19935344827587
921244860;377;33504;88.87002652519894
921244920;714;119789;167.77170868347338
921244980;168;52647;313.375
921245040;2444;2491808;1019.5613747954174
921245100;499;159177;318.9919839679359
921245160;81;7486;92.41975308641975
921245220;640;196920;307.6875
921245280;937;107712;114.95410885805764
921245340;1383;407129;294.3810556760665
921245400;2328;477827;205.25214776632302
921245460;1557;604366;388.1605651894669
921245520;629;53974;85.80922098569157
921245580;1151;415927;361.3614248479583
921245640;480;165672;345.15
921245700;745;213020;285.93288590604027
921245760;296;46241;156.21959459459458
921245820;1622;519328;320.1775585696671
921245880;3481;768979;220.9074978454467
921245940;1285;312295;243.03112840466926
921246000;1359;430096;316.47976453274464
921246060;554;136089;245.6480144404332
921246120;739;120719;163.35453315290934
921246180;413;152669;369.6585956416465
921246240;765;287920;376.36601307189545
921246300;1337;616227;460.9027673896784
921246360;671;193831;288.8688524590164
921246420;841;290627;345.5731272294887
921246480;455;188917;415.2021978021978
921246540;715;221666;310.02237762237763
921246600;1333;252125;189.1410352588147
921246660;1724;419708;243.45011600928075
921246720;2239;603350;269.47297900848594
921246780;1983;507882;256.1180030257186
921246840;1356;378048;278.79646017699116
921246900;1764;557486;316.03514739229024
921246960;1832;479406;261.6844978165939
921247020;1321;411868;311.78501135503404
921247080;1273;371231;291.6190102120974
921247140;1117;263859;236.22112802148612
921247200;800;105216;131.52
921247260;1502;354834;236.2410119840213
921247320;1579;296158;187.56048131728943
921247380;2464;463665;188.1757305194805
921247440;2044;335245;164.01418786692759
921247500;1422;362126;254.65963431786216
921247560;1393;313425;225
921247620;354;56095;158.46045197740114
921247680;951;233630;245.6677181913775
921247740;1884;1152512;611.7367303609342
921247800;533;98754;185.27954971857412
921247860;1926;800892;415.8317757009346
921247920;674;160185;237.66320474777447
921247980;2924;609928;208.593707250342
921248040;636;316527;497.6839622641509
921248100;1549;298028;192.40025823111685
921248160;960;187630;195.44791666666666
921248220;2504;879537;351.25279552715654
921248280;837;769041;918.8064516129032
921248340;663;186659;281.5369532428356
921248400;841;247413;294.1890606420927
921248460;441;51526;116.83900226757369
921248520;1417;259268;182.96965419901198
921248580;764;130547;170.87303664921467
921248640;1092;199642;182.82234432234432
921248700;827;298717;361.2055622732769
921248760;430;144874;336.9162790697674
921248820;813;444691;546.9753997539975
921248880;1864;451716;242.33690987124464
921248940;1148;273097;237.88937282229966
921249000;1452;313200;215.70247933884298
921249060;1546;267626;173.10866752910738
921249120;2523;680288;269.63456202933014
921249180;756;228350;302.05026455026456
921249240;1942;519843;267.68434603501544
921249300;714;219193;306.99299719887955
921249360;3832;964730;251.7562630480167
921249420;2027;530063;261.501233349778
921249480;1470;247189;168.15578231292517
921249540;1633;225941;138.35946111451315
921249600;700;158178;225.96857142857144
921249660;1365;264750;193.95604395604394
921249720;1203;332205;276.1471321695761
921249780;1506;318023;211.1706507304117
921249840;1605;427401;266.29345794392526
921249900;2339;534669;228.58871312526722
921249960;2557;540261;211.2870551427454
921250020;1513;157000;103.7673496364838
921250080;1209;139478;115.36641852770884
921250140;2149;355009;165.19730107026524
921250200;2861;519160;181.46102761272283
921250260;1873;502508;268.2904431393486
921250320;2959;820975;277.45015207840487
921250380;2422;508952;210.13707679603633
921250440;2218;323991;146.07348963029756
921250500;2668;743911;278.8272113943028
921250560;2272;500761;220.40536971830986
921250620;2232;242663;108.71998207885305
921250680;3808;921257;241.9267331932773
921250740;2927;468923;160.20601298257603
921250800;2196;501801;228.5068306010929
921250860;2116;336856;159.19470699432893
921250920;2758;464643;168.47099347353154
921250980;2045;212561;103.94180929095354
921251040;3371;671375;199.16196974191635
921251100;2722;409449;150.42211609110947
921251160;2252;389152;172.80284191829486
921251220;1737;317590;182.83822682786413
921251280;606;86865;143.34158415841586
921251340;1377;505304;366.960058097313
921251400;1920;464325;241.8359375
921251460;966;189415;196.08178053830227
921251520;764;149805;196.07984293193718
921251580;1174;105046;89.47700170357751
921251640;1665;212579;127.67507507507507
921251700;569;48036;84.42179261862917
921251760;1176;90207;76.70663265306122
921251820;1882;153300;81.45589798087141
921251880;1413;157605;111.53927813163482
921251940;940;72589;77.22234042553191
921252000;2322;395106;170.15762273901808
921252060;2613;505165;193.32759280520474
921252120;1644;313436;190.65450121654501
921252180;1812;258998;142.93487858719647
921252240;2787;248246;89.07283817725153
921252300;2759;350233;126.94200797390359
921252360;1821;147567;81.03624382207579
921252420;1167;116763;100.05398457583547
921252480;1098;185751;169.172131147541
921252540;1523;242457;159.19697964543664
921252600;2200;256670;116.66818181818182
921252660;1446;131299;90.8015214384509
921252720;1402;175010;124.82881597717547
921252780;1491;176231;118.19651240778002
921252840;1975;247167;125.14784810126582
921252900;1086;179755;165.52025782688767
921252960;1005;164116;163.2995024875622
921253020;1422;171388;120.52601969057665
921253080;1799;151746;84.35019455252919
921253140;1071;77808;72.64985994397759
921253200;1595;377546;236.70595611285268
921253260;1005;135233;134.56019900497512
921253320;957;125290;130.91954022988506
921253380;1095;326447;298.12511415525114
921253440;1815;150211;82.76088154269972
921253500;216;16562;76.67592592592592
921253560;705;48547;68.86099290780142
921253620;837;76534;91.4384707287933
921253680;1163;138474;119.06620808254515
921253740;2171;215691;99.35099032703823
921253800;1275;96090;75.36470588235294
921253860;817;157405;192.66217870257037
921253920;1096;204286;186.39233576642334
921253980;2789;205391;73.64324130512729
921254040;3876;387617;100.00438596491227
921254100;3186;275681;86.52887633396108
921254160;2891;356741;123.39709443099274
921254220;2566;269075;104.86165237724084
921254280;3252;230096;70.75522755227553
921254340;2402;169328;70.49458784346378
921254400;3836;313348;81.68613138686132
921254460;3493;298877;85.56455768680217
921254520;2823;481641;170.61317747077578
921254580;3547;601736;169.64646179870314
921254640;1860;190708;102.53118279569892
921254700;1645;356815;216.90881458966567
921254760;2508;405569;161.71012759170654
921254820;2814;387655;137.7594171997157
921254880;2591;320305;123.6221536086453
921254940;1962;318868;162.52191641182466
921255000;2444;299284;122.45662847790507
921255060;2838;509058;179.37209302325581
921255120;1350;337720;250.16296296296295
921255180;2196;473206;215.48542805100183
921255240;3031;561383;185.21379082810952
921255300;1836;370049;201.55174291938997
921255360;2452;444188;181.15334420880913
921255420;2627;384945;146.53406928054815
921255480;1947;365110;187.52439650744736
921255540;2022;389515;192.63847675568744
921255600;6392;522827;81.79396120150187
921255660;8012;629025;78.51035946080879
921255720;8951;748946;83.67176851748408
921255780;6117;622128;101.70475723393821
921255840;4995;1526083;305.52212212212214
921255900;3079;466157;151.39883078921727
921255960;1428;283333;198.4124649859944
921256020;1946;308083;158.31603288797533
921256080;1717;262680;152.9877693651718
921256140;2674;470106;175.8062827225131
921256200;2802;426845;152.33583154889365
921256260;2238;393966;176.03485254691688
921256320;3233;762182;235.75069594803588
921256380;2368;475559;200.82728040540542
921256440;2626;474891;180.84196496572733
921256500;1931;360721;186.8052822371828
921256560;2452;460132;187.6557911908646
921256620;1326;141053;106.37481146304675
921256680;2133;304749;142.873417721519
921256740;2980;473857;159.01241610738256
921256800;1297;256314;197.6206630686199
921256860;1767;490225;277.43350311262026
921256920;2437;732514;300.58022158391464
921256980;1161;128780;110.92161929371231
921257040;2170;503366;231.96589861751153
921257100;1814;316794;174.638368246968
921257160;2679;788433;294.30123180291156
921257220;1387;272132;196.20187454938716
921257280;2739;640261;233.7572106608251
921257340;1812;506731;279.6528697571744
921257400;2775;814188;293.4010810810811
921257460;6130;3123267;509.505220228385
921257520;2256;697976;309.38652482269504
921257580;3008;778387;258.7722739361702
921257640;3047;435044;142.7778142435182
921257700;3378;633436;187.5180580224985
921257760;2583;317591;122.954316686024
921257820;2490;376893;151.36265060240964
921257880;2954;607397;205.61848341232226
921257940;3177;571991;180.04123386842934
921258000;2567;362520;141.22321776392675
921258060;3865;874288;226.206468305304
921258120;2871;490299;170.77638453500523
921258180;2771;400584;144.56297365571996
921258240;4503;832884;184.9620253164557
921258300;3086;370175;119.95301360985094
921258360;2445;403033;164.839672801636
921258420;2389;475636;199.09418166596902
921258480;2863;753716;263.2609151239958
921258540;1867;198848;106.5066952329941
921258600;2256;282776;125.34397163120568
921258660;1871;282921;151.21378941742384
921258720;3200;621346;194.170625
921258780;2786;482522;173.19526202440775
921258840;2034;471862;231.98721730580138
921258900;1789;231131;129.19564002235887
921258960;2516;441399;175.43680445151034
921259020;1803;125263;69.47476428175264
921259080;2063;353608;171.40475036354823
921259140;4088;477728;116.86105675146771
921259200;2578;277209;107.52870442203259
921259260;3219;504881;156.84405094749923
921259320;2924;283493;96.95383036935705
921259380;1642;326254;198.69305724725945
921259440;2433;233258;95.87258528565557
921259500;1650;131754;79.85090909090908
921259560;2759;663667;240.54621239579558
921259620;1945;283347;145.6796915167095
921259680;2159;328104;151.97035664659563
921259740;1539;212768;138.2508122157245
921259800;1021;124732;122.16650342801175
921259860;1404;160718;114.47150997150997
921259920;2151;331870;154.28637842863785
921259980;2963;448016;151.20350995612554
921260040;2885;663653;230.03570190641247
921260100;4364;842640;193.08890925756188
921260160;2633;364388;138.39270793771362
921260220;4375;827048;189.03954285714286
921260280;2803;355990;127.00321084552266
921260340;2705;332286;122.84140480591498
921260400;2009;303893;151.26580388252862
921260460;2831;599909;211.9070999646768
921260520;3823;848390;221.91734240125555
921260580;1979;401725;202.99393633148054
921260640;1627;203611;125.14505224339274
921260700;1884;481422;255.53184713375796
921260760;1860;431805;232.15322580645162
921260820;2126;419070;197.11665098777047
921260880;1511;298728;197.7021839841165
921260940;1862;348473;187.14983888292159
921261000;3847;756703;196.6995061086561
921261060;1581;205398;129.91650853889942
921261120;2940;622995;211.9030612244898
921261180;2282;418770;183.51007887817704
921261240;1776;356611;200.794481981982
921261300;2158;507841;235.3294717330862
921261360;2031;426012;209.75480059084194
921261420;2446;372320;152.21586263287
921261480;1928;127646;66.20643153526972
921261540;1965;508221;258.636641221374
921261600;1752;402244;229.59132420091325
921261660;3869;612147;158.21840268803308
921261720;4565;669552;146.67075575027383
921261780;4287;589924;137.6076510380219
921261840;3630;690353;190.17988980716254
921261900;3719;950784;255.65582145738102
921261960;4319;1322648;306.2394072702014
921262020;1521;276472;181.7698882314267
921262080;2205;529624;240.1922902494331
921262140;1970;609332;309.3055837563452
921262200;1338;277172;207.15396113602392
921262260;1743;319634;183.38152610441767
921262320;2042;467460;228.922624877571
921262380;2926;685257;234.19583048530416
921262440;987;256851;260.2340425531915
921262500;5166;3192818;618.0445218737901
921262560;1541;132685;86.10317975340688
921262620;1784;147162;82.48991031390135
921262680;2910;553026;190.04329896907217
921262740;2295;501935;218.70806100217865
921262800;1902;550205;289.2770767613039
921262860;3186;841921;264.2564344005022
921262920;1819;319771;175.7949422759758
921262980;3067;696563;227.1154222367134
921263040;2710;575929;212.519926199262
921263100;3525;1013008;287.3781560283688
921263160;2679;937119;349.8017917133259
921263220;1462;429044;293.46374829001365
921263280;4643;1221449;263.0732285160457
921263340;2112;694075;328.6339962121212
921263400;1509;381978;253.13320079522862
921263460;1283;364353;283.98519095869057
921263520;2776;587724;211.71613832853026
921263580;2768;572677;206.89197976878611
921263640;2649;472297;178.29256323140808
921263700;2141;331172;154.6809901914993
921263760;2407;380712;158.16867469879517
921263820;1888;216416;114.62711864406779
921263880;2921;341373;116.86853817185896
921263940;1897;341294;179.91249341064838
921264000;2989;433645;145.0802944128471
921264060;2365;447392;189.17209302325583
921264120;1724;171669;99.57598607888632
921264180;2003;353994;176.73190214677982
921264240;2172;263591;121.35865561694291
921264300;1205;231216;191.8804979253112
921264360;1318;227781;172.82321699544764
921264420;1453;140763;96.87749483826566
921264480;2237;584848;261.4430040232454
921264540;733;62571;85.36289222373806
921264600;1381;89587;64.87110789283128
921264660;2807;386624;137.7356608478803
921264720;3476;473502;136.2203682393556
921264780;2026;365056;180.18558736426456
921264840;1889;129283;68.43991529910005
921264900;2751;271678;98.75608869502
921264960;2872;246544;85.84401114206128
921265020;2996;418915;139.82476635514018
921265080;1902;287409;151.108832807571
921265140;1268;357581;282.0039432176656
921265200;2030;283637;139.72266009852217
921265260;2593;642908;247.93983802545316
921265320;2233;313225;140.27093596059115
921265380;2316;365213;157.6912780656304
921265440;1879;159982;85.14209686003193
921265500;2707;1151502;425.3793867750277
921265560;2466;235313;95.42295214922952
921265620;3022;2540293;840.5999338186631
921265680;2508;238755;95.19736842105263
921265740;1796;290573;161.78897550111358
921265800;1423;204277;143.55375966268446
921265860;2486;359226;144.49959774738537
921265920;1987;326050;164.09159536990438
921265980;2250;512464;227.76177777777778
921266040;2351;448721;190.86388770735857
921266100;1806;248101;137.37596899224806
921266160;2044;455193;222.69716242661448
